.id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene	Significant	Direction
CD4_Treg	0.00302396544269699	0.49819757647464	0.421	0.222	1	Slc35b1	NO	NS
CD4_Treg	0.00303693137178247	0.350759993341281	0.526	0.309	1	Selenoh	NO	NS
CD4_Treg	0.00304315071349363	-0.679216767056601	0.237	0.439	1	Tmx4	NO	NS
CD4_Treg	0.00310453996741038	0.106687616673542	0.132	0.036	1	1700052K11Rik	NO	NS
CD4_Treg	0.00310540283514006	0.33989985258361	0.263	0.112	1	Stambp	NO	NS
CD4_Treg	0.00313610741361132	-0.456319239899434	0.921	0.967	1	Pnrc1	NO	NS
CD4_Treg	0.00316282589161894	0.298822707046031	0.974	0.901	1	Lars2	NO	NS
CD4_Treg	0.00316924010271338	0.225949992494869	1	0.992	1	Rps3	NO	NS
CD4_Treg	0.00321829426404568	-0.404201259422088	0.974	0.926	1	Ywhaz	NO	NS
CD4_Treg	0.00324764524836935	-0.626404448398893	0.632	0.798	1	Sat1	NO	NS
CD4_Treg	0.00326449024461692	0.386743213853585	0.342	0.161	1	Nhp2	NO	NS
CD4_Treg	0.00326660559898521	0.103041108455063	0.105	0.026	1	Gm3448	NO	NS
CD4_Treg	0.00327624946307267	0.286607275859985	0.974	0.948	1	Coro1a	NO	NS
CD4_Treg	0.00327900131152139	-0.500152170527166	0.105	0.321	1	Prdx4	NO	NS
CD4_Treg	0.00328066813104773	-0.516953432555852	0.789	0.865	1	H2-T22	NO	NS
CD4_Treg	0.00332659214863576	0.261416686052035	0.816	0.629	1	Mndal	NO	NS
CD4_Treg	0.00335482865856494	-0.379491185970273	0.237	0.495	1	Eed	NO	NS
CD4_Treg	0.0033551655387093	0.316249134398156	0.158	0.051	1	Mylip	NO	NS
CD4_Treg	0.00336266152165896	-0.765576071241818	0.632	0.79	1	Bhlhe40	NO	NS
CD4_Treg	0.003382171456741	0.521557949797087	0.789	0.619	1	Vps37b	NO	NS
CD4_Treg	0.00340883383785093	0.339587737228717	0.474	0.256	1	Hdac7	NO	NS
CD4_Treg	0.00352999787258944	0.408453869630479	0.816	0.662	1	Supt4a	NO	NS
CD4_Treg	0.00361730570775196	0.360610514387863	0.842	0.779	1	Cox7a2l	NO	NS
CD4_Treg	0.00369237750000875	-0.569277466432436	0.289	0.529	1	Ehd1	NO	NS
CD4_Treg	0.00371781899330611	0.452227768350956	0.789	0.697	1	Eef1g	NO	NS
CD4_Treg	0.00381962575980041	-0.607498631217128	0.237	0.466	1	Cbx4	NO	NS
CD4_Treg	0.00386238209642948	-0.432737193580655	0.158	0.394	1	Yaf2	NO	NS
CD4_Treg	0.00400067666755834	-0.430787370359698	0.184	0.432	1	Zc3h14	NO	NS
CD4_Treg	0.0040336480357919	0.267026114395205	1	0.983	1	Rpl7	NO	NS
CD4_Treg	0.00405493132482433	-0.54955168790945	0.289	0.519	1	Rbbp7	NO	NS
CD4_Treg	0.0040960347261418	0.115469637449672	0.132	0.038	1	Zbtb11os1	NO	NS
CD4_Treg	0.00412767513970934	0.197417008725218	0.105	0.027	1	Cybb	NO	NS
CD4_Treg	0.00419320015257588	0.363181930706966	0.474	0.273	1	4933434E20Rik	NO	NS
CD4_Treg	0.00431455870579381	-0.482894975436153	0.263	0.496	1	Zmiz1	NO	NS
CD4_Treg	0.00432417726817934	-0.441483614456193	0.289	0.532	1	Tmpo	NO	NS
CD4_Treg	0.00435448741280367	0.352855357172195	0.316	0.157	1	1110038B12Rik	NO	NS
CD4_Treg	0.00437146678149338	-0.479663870254577	0.605	0.761	1	Arf6	NO	NS
CD4_Treg	0.00446636789678327	-0.670327769155867	0.553	0.704	1	Cebpb	NO	NS
CD4_Treg	0.00446830534108235	0.547472894859786	0.711	0.508	1	Igtp	NO	NS
CD4_Treg	0.00453596628436138	0.541747609831187	0.974	0.943	1	S100a6	NO	NS
CD4_Treg	0.00455522696186203	-0.467499481843971	0.211	0.428	1	Srsf9	NO	NS
CD4_Treg	0.00466642045040686	0.272295765540471	0.974	0.986	1	Rpl35a	NO	NS
CD4_Treg	0.00469253170840114	0.516103492693002	0.579	0.383	1	Riok1	NO	NS
CD4_Treg	0.00470786144995546	0.160837835949638	0.105	0.027	1	Kbtbd7	NO	NS
CD4_Treg	0.00472390191276299	0.35438763389482	0.763	0.548	1	AI662270	NO	NS
CD4_Treg	0.00474224556823583	0.386850815989793	0.868	0.724	1	Ndufb11	NO	NS
CD4_Treg	0.00474372919382113	0.478634565162242	0.632	0.426	1	H2-Q10	NO	NS
CD4_Treg	0.00490473505810434	-0.494916167976193	0	0.175	1	Myo10	NO	NS
CD4_Treg	0.00497069927180516	-0.601211949727177	0.316	0.544	1	Ctnnb1	NO	NS
CD4_Treg	0.00504917868599766	-0.312494968748456	1	0.969	1	Itm2b	NO	NS
CD4_Treg	0.00507080781134913	-0.534114653803101	0.263	0.488	1	Spin1	NO	NS
CD4_Treg	0.00507285201538314	-0.484693674248018	0.368	0.597	1	Itpr2	NO	NS
CD4_Treg	0.00508017356370998	-0.413669365697786	0.842	0.919	1	Reep5	NO	NS
CD4_Treg	0.00509223295987556	-0.724511360484298	0.316	0.537	1	Slc15a3	NO	NS
CD4_Treg	0.00513427019829355	0.340418963459687	0.737	0.546	1	Dusp2	NO	NS
CD4_Treg	0.00514092908308817	-0.528694321915802	0.342	0.539	1	Egln1	NO	NS
CD4_Treg	0.00517436215068119	0.420220762912732	0.895	0.808	1	Hcst	NO	NS
CD4_Treg	0.00526721002649632	0.435297572631955	0.5	0.299	1	Ighm	NO	NS
CD4_Treg	0.00527430996970984	-0.428326053477278	0.447	0.671	1	Ypel3	NO	NS
CD4_Treg	0.0054358886495393	-0.322965213182226	1	0.994	1	Ptma	NO	NS
CD4_Treg	0.00547160049393921	0.116373085381835	0.184	0.064	1	Gm17767	NO	NS
CD4_Treg	0.00548700979681617	-0.529089609550955	0.263	0.465	1	Dhx15	NO	NS
CD4_Treg	0.00548903223688607	0.347207670595666	0.974	0.973	1	mt-Nd4	NO	NS
CD4_Treg	0.0055031644721257	-0.459880960540122	0.105	0.311	1	Gtf3c2	NO	NS
CD4_Treg	0.00561822381195789	-0.640654583522249	0.105	0.307	1	Ddit4	NO	NS
CD4_Treg	0.005638045167021	0.121103086518122	0.105	0.028	1	Tacc3	NO	NS
CD4_Treg	0.00566340145413254	0.158710918459275	0.105	0.028	1	Gm32856	NO	NS
CD4_Treg	0.00568196749839175	0.35814307635718	0.526	0.345	1	Fam169b	NO	NS
CD4_Treg	0.00580878041295599	-0.486458798224517	0.237	0.456	1	Ergic3	NO	NS
CD4_Treg	0.00596270761710447	-0.348654429382022	0.211	0.452	1	Lamp2	NO	NS
CD4_Treg	0.00598620471866216	-0.473640341360718	0.658	0.81	1	Fam49b	NO	NS
CD4_Treg	0.00604149239112566	0.176314108814011	0.132	0.04	1	Dynlt1c	NO	NS
CD4_Treg	0.00610576447345053	-0.473762789942845	0.526	0.694	1	Itgb2	NO	NS
CD4_Treg	0.00610885901492204	0.456790477143392	0.579	0.389	1	Sept6	NO	NS
CD4_Treg	0.00613186233345816	0.368952335587641	0.447	0.263	1	Prkcq	NO	NS
CD4_Treg	0.00618622086627841	-0.448929649544258	0.553	0.786	1	Skil	NO	NS
CD4_Treg	0.00621574096426811	0.240302977619261	0.158	0.055	1	Ramp3	NO	NS
CD4_Treg	0.00622664801522347	-0.803079035982776	0.5	0.659	1	Chchd10	NO	NS
CD4_Treg	0.00626170204749016	0.125415204719093	0.105	0.028	1	Tmem268	NO	NS
CD4_Treg	0.00642653343520228	0.380941978850048	0.868	0.692	1	Nme2	NO	NS
CD4_Treg	0.0065829238634653	-0.438227633024297	0.921	0.958	1	Pkm	NO	NS
CD4_Treg	0.00661347859212946	-0.454071637733121	0.079	0.281	1	Prelid2	NO	NS
CD4_Treg	0.00665383011678869	0.39656863979358	0.526	0.334	1	Tle4	NO	NS
CD4_Treg	0.00668993501458024	-0.473423606173236	0.526	0.718	1	Ssb	NO	NS
CD4_Treg	0.00669693025232518	-0.574395575853843	0.605	0.725	1	Pglyrp1	NO	NS
CD4_Treg	0.00670586563617437	0.142131169396287	0.184	0.068	1	Ciao1	NO	NS
CD4_Treg	0.00678381721304721	0.281484923686899	0.184	0.07	1	Edem3	NO	NS
CD4_Treg	0.00680618018238713	-0.471717678000617	0.289	0.513	1	Sgms1	NO	NS
CD4_Treg	0.00681657496150092	0.344102338033463	0.816	0.6	1	BC005537	NO	NS
CD4_Treg	0.00692413111854355	0.129398650773556	0.132	0.041	1	Tbrg4	NO	NS
CD4_Treg	0.00696354684245629	-0.3486651936478	0.053	0.251	1	Mettl26	NO	NS
CD4_Treg	0.00699577615681205	-0.466183801911992	0.211	0.437	1	Setd2	NO	NS
CD4_Treg	0.00702258523065324	0.211761558246563	0.237	0.1	1	Gm38190	NO	NS
CD4_Treg	0.00703874215884269	-0.585619781976268	0.263	0.442	1	Max	NO	NS
CD4_Treg	0.00704520463905796	-0.578477490742425	0.737	0.869	1	Gadd45b	NO	NS
CD4_Treg	0.00705541896554793	0.275452399301418	0.711	0.481	1	Wipf1	NO	NS
CD4_Treg	0.00711633450763732	0.138788242616143	0.158	0.054	1	Timm9	NO	NS
CD4_Treg	0.00719955949176972	0.605820854915543	0.763	0.598	1	Stk4	NO	NS
CD4_Treg	0.00723183840706496	-0.484443830164402	0.289	0.523	1	Fam110a	NO	NS
CD4_Treg	0.00725014804944969	-0.752235202292192	0.395	0.587	1	Neb	NO	NS
CD4_Treg	0.00725491803368681	0.139296629187731	0.105	0.029	1	Parp8	NO	NS
CD4_Treg	0.00730013985787011	0.220696002824647	0.421	0.222	1	Ddx58	NO	NS
CD4_Treg	0.00733214781256962	0.396145301887136	0.868	0.743	1	mt-Nd3	NO	NS
CD4_Treg	0.00733367543674781	0.243234442083244	0.974	0.996	1	Rpl23	NO	NS
CD4_Treg	0.00745771717592397	0.23007583163715	1	0.99	1	Rps3a1	NO	NS
CD4_Treg	0.00747356809781107	0.307710492954806	0.921	0.915	1	Rpl36al	NO	NS
CD4_Treg	0.00756049965309732	-0.504517510240712	0.342	0.507	1	Cox20	NO	NS
CD4_Treg	0.00759009932991102	-0.419268606398271	0.026	0.203	1	Pim3	NO	NS
CD4_Treg	0.0076180411752177	0.225599519197984	1	0.991	1	Rps27a	NO	NS
CD4_Treg	0.00763671330207057	-0.516829997796226	0.132	0.344	1	Syt11	NO	NS
CD4_Treg	0.00767197510357356	-0.387731444433884	0	0.159	1	Nbeal1	NO	NS
CD4_Treg	0.00768714965255518	-0.664075742519884	0.158	0.364	1	Bnip3	NO	NS
CD4_Treg	0.0077035963053273	-0.533592867488352	0.158	0.344	1	Rnase4	NO	NS
CD4_Treg	0.00782321434586158	-0.556238837796564	0.237	0.419	1	Zmiz2	NO	NS
CD4_Treg	0.00789945287894496	-0.573083535761589	0.289	0.501	1	Sik1	NO	NS
CD4_Treg	0.00796736959507129	-0.449251720630636	0.132	0.329	1	Adap1	NO	NS
CD4_Treg	0.00800544943564804	0.335233418736629	0.895	0.847	1	Rpl29	NO	NS
CD4_Treg	0.00803437739340594	0.181994517118605	0.158	0.056	1	Cd68	NO	NS
CD4_Treg	0.00804154526557099	-0.533618467971268	0.263	0.442	1	Ppm1b	NO	NS
CD4_Treg	0.00817708146661542	-0.532162192256986	0.237	0.421	1	Gtpbp2	NO	NS
CD4_Treg	0.0081960129162313	-0.517233104394138	0.132	0.315	1	Ebi3	NO	NS
CD4_Treg	0.00819936277013089	0.160323993597505	0.184	0.069	1	Abcb9	NO	NS
CD4_Treg	0.0082420766652063	0.288082629803586	1	0.976	1	Rpl15	NO	NS
CD4_Treg	0.00825243921160749	-0.522702331006276	0.053	0.246	1	Nckap5	NO	NS
CD4_Treg	0.00829875601784034	0.366964409986269	0.579	0.383	1	Tsc22d2	NO	NS
CD4_Treg	0.00833281716101904	-0.390347117027666	0.263	0.463	1	Etf1	NO	NS
CD4_Treg	0.00838804696085169	0.207297542449945	0.158	0.057	1	Grasp	NO	NS
CD4_Treg	0.00853408080317201	0.154343594164911	0.211	0.084	1	Smad3	NO	NS
CD4_Treg	0.00865539259290407	0.260746322534494	0.395	0.214	1	Il18rap	NO	NS
CD4_Treg	0.00870779773000302	-0.563814302717253	0.158	0.373	1	Dgat1	NO	NS
CD4_Treg	0.00884143443199687	-0.344218053198259	0	0.155	1	Bloc1s6	NO	NS
CD4_Treg	0.00884425893187851	-0.425756473271474	0.079	0.261	1	Fcho1	NO	NS
CD4_Treg	0.00886290430381912	-0.42901557199734	0.053	0.225	1	Tmbim1	NO	NS
CD4_Treg	0.00895809089580943	-0.481875621613436	0.368	0.561	1	Mdfic	NO	NS
CD4_Treg	0.0089908573228186	0.358418795132854	0.632	0.433	1	Zeb1	NO	NS
CD4_Treg	0.00915648006477127	0.20832797503086	0.132	0.043	1	Gm43581	NO	NS
CD4_Treg	0.00924787126167001	0.114115993664039	0.132	0.043	1	Sema4a	NO	NS
CD4_Treg	0.00928746658622683	-0.388393161245437	0.158	0.376	1	Ebpl	NO	NS
CD4_Treg	0.00938361301985438	-0.435449169443575	0.263	0.461	1	Laptm4a	NO	NS
CD4_Treg	0.00939907123727411	-0.472639488710025	0.421	0.58	1	Rnaset2a	NO	NS
CD4_Treg	0.00940996412448162	-0.39338846899276	0.079	0.258	1	Rab28	NO	NS
CD4_Treg	0.00944010698664315	0.192245867506243	0.237	0.102	1	Slc9a9	NO	NS
CD4_Treg	0.00947897562937965	0.350803060100421	0.842	0.622	1	Nol7	NO	NS
CD4_Treg	0.00951470687809977	0.261574306629805	0.289	0.143	1	Mpnd	NO	NS
CD4_Treg	0.0096626176705704	-0.607903029207885	0.263	0.467	1	Gm26532	NO	NS
CD4_Treg	0.00966576630821447	-0.53575988704007	0.211	0.39	1	Man1a2	NO	NS
CD4_Treg	0.00971043411321779	-0.595847909462738	0.632	0.787	1	Zfp36	NO	NS
CD4_Treg	0.00971157836798745	-0.504117820878374	0.632	0.771	1	Mtdh	NO	NS
CD4_Treg	0.00971370526123279	-0.346104565829968	0	0.151	1	Plscr1	NO	NS
CD4_Treg	0.00981561525974534	-0.456963792207188	0.211	0.394	1	Cops6	NO	NS
CD4_Treg	0.00988764874266642	0.364126263424259	0.895	0.815	1	Arpc5	NO	NS
CD4_Treg	0.00992607398316039	0.149047994501301	0.132	0.044	1	Tamm41	NO	NS
CD4_Treg	0.00993263798056151	-0.496486345617406	0.947	0.955	1	Junb	NO	NS
CD4_Treg	0.00998752285037574	-0.357037424957876	0.5	0.723	1	Stat3	NO	NS
CD4_Treg	0.0100002982779947	-0.508110649737329	0.553	0.729	1	Ctsz	NO	NS
CD4_Treg	0.010022320998213	-0.336696080356589	0	0.15	1	Prr12	NO	NS
CD4_Treg	0.0100632001348877	0.236172172004006	1	0.98	1	Rpl21	NO	NS
CD4_Treg	0.0100659247370886	0.267067823050846	0.737	0.53	1	Btg2	NO	NS
CD4_Treg	0.0101374237641054	0.422693143524807	0.921	0.745	1	Krtcap2	NO	NS
CD4_Treg	0.0102132443580846	0.412637138201511	0.974	0.913	1	Trbc2	NO	NS
CD4_Treg	0.0102853975878066	-0.434624971601652	0.763	0.854	1	Micos10	NO	NS
CD4_Treg	0.010285640980132	-0.345529035084568	0.895	0.906	1	Rac1	NO	NS
CD4_Treg	0.0103438891697878	-0.444599213273701	0.105	0.286	1	Gapvd1	NO	NS
CD4_Treg	0.0103469514492063	-0.4055766103384	0.763	0.848	1	Selenok	NO	NS
CD4_Treg	0.0105321873751407	-0.290774166643493	1	1	1	Malat1	NO	NS
CD4_Treg	0.0105899628804966	0.338965848575895	0.947	0.857	1	Eif3h	NO	NS
CD4_Treg	0.0106258403127888	-0.442283462722066	0.842	0.943	1	Maf	NO	NS
CD4_Treg	0.0106349755448423	0.411588774059844	0.553	0.404	1	Pitpnc1	NO	NS
CD4_Treg	0.0106414110586922	0.178756088177579	0.184	0.072	1	Sidt1	NO	NS
CD4_Treg	0.0106469662395039	0.261242916371107	0.184	0.075	1	Pik3r5	NO	NS
CD4_Treg	0.0106570176143048	-0.369098016181428	0.053	0.229	1	Kpna3	NO	NS
CD4_Treg	0.0108164222178645	0.1268121185425	0.184	0.071	1	Dph6	NO	NS
CD4_Treg	0.0108805626626328	0.236585806106723	0.974	0.966	1	Rps25	NO	NS
CD4_Treg	0.0111537037478208	-0.521616849595944	0.184	0.37	1	Rasa2	NO	NS
CD4_Treg	0.0113532146961778	-0.34535159823272	0	0.146	1	Pde8a	NO	NS
CD4_Treg	0.0113679857176719	0.457387342491898	0.789	0.633	1	Arl4c	NO	NS
CD4_Treg	0.0113687491886095	0.358954616142763	0.816	0.726	1	Atp5f1	NO	NS
CD4_Treg	0.0114603182969081	0.1382586227667	0.132	0.044	1	Kdm6bos	NO	NS
CD4_Treg	0.0115369000960829	-0.449755895287797	0.763	0.824	1	Tsc22d4	NO	NS
CD4_Treg	0.0115886545462757	0.330630808074094	0.211	0.096	1	Lsm10	NO	NS
CD4_Treg	0.0117183702536496	0.242354944425994	0.947	0.949	1	Ets1	NO	NS
CD4_Treg	0.0117184168173926	-0.411144942787851	0.158	0.367	1	Prpf39	NO	NS
CD4_Treg	0.0117603772628382	0.373243902696269	0.842	0.717	1	Chd2	NO	NS
CD4_Treg	0.0118444928023688	0.289360171472631	0.921	0.914	1	Arhgdib	NO	NS
CD4_Treg	0.0119451735371248	0.272794123334505	0.316	0.159	1	Mrpl19	NO	NS
CD4_Treg	0.011947943836159	0.176213501125197	0.184	0.074	1	Map3k14	NO	NS
CD4_Treg	0.0119494918510736	-0.453598287544696	0.132	0.334	1	Rcc2	NO	NS
CD4_Treg	0.0121141074448498	0.230379102077161	0.974	0.994	1	Rpl19	NO	NS
CD4_Treg	0.0121245323799467	0.219829887890152	1	0.995	1	Rpl13	NO	NS
CD4_Treg	0.0121270844193655	0.127672059195916	0.132	0.044	1	Tnfrsf23	NO	NS
CD4_Treg	0.0121882616126752	-1.26665166132285	0.211	0.431	1	Areg	NO	NS
CD4_Treg	0.0122164158727011	-0.435833925179122	0.184	0.37	1	Tnfrsf13b	NO	NS
CD4_Treg	0.0123084385731821	-0.398382919685168	0.079	0.253	1	Il3ra	NO	NS
CD4_Treg	0.0123931090382521	0.139570349560385	0.158	0.058	1	Saal1	NO	NS
CD4_Treg	0.0124124218975861	0.300353434240133	0.947	0.868	1	Myh9	NO	NS
CD4_Treg	0.0124891329186274	-0.391042116038901	0.053	0.212	1	Pigp	NO	NS
CD4_Treg	0.0125454881370613	-0.330495278592722	0.632	0.794	1	Itgav	NO	NS
CD4_Treg	0.0126176627263858	-0.725587725338036	0.026	0.182	1	Pcsk1	NO	NS
CD4_Treg	0.0126397278835653	0.291876138754389	0.158	0.061	1	Cc2d2a	NO	NS
CD4_Treg	0.0126538839870329	0.152194545871151	0.158	0.059	1	Gm43387	NO	NS
CD4_Treg	0.0127083280472137	-0.421400874327568	0.079	0.259	1	Ahi1	NO	NS
CD4_Treg	0.0127155163425333	-0.450945203827969	0.711	0.815	1	Ube2b	NO	NS
CD4_Treg	0.0128182989910637	0.124057785023439	0.105	0.032	1	Blm	NO	NS
CD4_Treg	0.0128606915584912	-0.504868562759888	0.474	0.594	1	Mapkapk2	NO	NS
CD4_Treg	0.012863036598773	0.260446369278759	0.105	0.033	1	Edaradd	NO	NS
CD4_Treg	0.0128919355257902	0.137863932860822	0.132	0.045	1	Gm42941	NO	NS
CD4_Treg	0.0129730752060048	-0.5028422109734	0.342	0.521	1	Swap70	NO	NS
CD4_Treg	0.0129883175587014	-0.327419757783805	0.132	0.34	1	Hmg20b	NO	NS
CD4_Treg	0.0130526236417555	-0.362075162564746	0	0.141	1	Ifih1	NO	NS
CD4_Treg	0.0130526237579627	-0.289899170725833	0	0.141	1	Nsun2	NO	NS
CD4_Treg	0.01316036975811	-0.508685671245883	0.184	0.377	1	Cep85l	NO	NS
CD4_Treg	0.0131748410522086	-0.258150270425056	0.237	0.411	1	Degs1	NO	NS
CD4_Treg	0.0131919188259634	0.545716875838103	0.974	0.861	1	Rgs1	NO	NS
CD4_Treg	0.0132558371618952	-0.43557388416661	0	0.14	1	Spp1	NO	NS
CD4_Treg	0.0133047061462317	0.186609135426755	0.368	0.196	1	Exoc7	NO	NS
CD4_Treg	0.0133112984532451	-0.474698565265605	0.763	0.901	1	Serinc3	NO	NS
CD4_Treg	0.0134084374421449	-0.397131015400858	0.842	0.909	1	Tax1bp1	NO	NS
CD4_Treg	0.0134628333252255	-0.322074424312685	0.658	0.824	1	Csnk1a1	NO	NS
CD4_Treg	0.0134881135381979	-0.421998871172663	0.158	0.345	1	Scn1b	NO	NS
CD4_Treg	0.0135226843360657	0.302256527126879	0.263	0.13	1	Cab39l	NO	NS
CD4_Treg	0.0136440397220287	0.370190981912376	0.5	0.341	1	Grap2	NO	NS
CD4_Treg	0.0137044591284925	-0.435642468810636	0.079	0.247	1	Dock9	NO	NS
CD4_Treg	0.0137355042832388	0.434669164285916	0.842	0.682	1	Cnn2	NO	NS
CD4_Treg	0.0138790473361103	-0.739932792034125	0.211	0.381	1	Ero1l	NO	NS
CD4_Treg	0.0139149007552575	0.228704446175928	1	0.994	1	Rps28	NO	NS
CD4_Treg	0.0140930394863236	0.152345922533977	0.237	0.105	1	Elp5	NO	NS
CD4_Treg	0.0141826236828342	-0.412720885243357	0.263	0.461	1	Rnf7	NO	NS
CD4_Treg	0.0142459009891149	-0.408729688279941	0.211	0.404	1	Atp6ap2	NO	NS
CD4_Treg	0.0143965590329934	0.330681037666958	0.5	0.311	1	Leng8	NO	NS
CD4_Treg	0.0145077562280734	0.295728066919711	0.342	0.191	1	Parl	NO	NS
CD4_Treg	0.0145981821394181	-0.358162758871483	0.132	0.313	1	Sbds	NO	NS
CD4_Treg	0.0147061029408724	0.227021505787116	0.632	0.424	1	Trim30a	NO	NS
CD4_Treg	0.0148265051251937	0.102822875219564	0.105	0.032	1	Car5b	NO	NS
CD4_Treg	0.0148322916599179	0.200128466847861	0.105	0.033	1	Dhx35	NO	NS
CD4_Treg	0.0148478808681452	0.198531480101433	1	0.996	1	Rpl41	NO	NS
CD4_Treg	0.0149839462127189	-0.746389084723381	0.184	0.36	1	Il1r2	NO	NS
CD4_Treg	0.0150339495646524	-0.412744726544062	0.132	0.31	1	Fam53b	NO	NS
CD4_Treg	0.0150643938138804	0.28077851556752	0.132	0.048	1	Oas3	NO	NS
CD4_Treg	0.015067134226847	0.100669436734202	0.105	0.032	1	Atxn7l2	NO	NS
CD4_Treg	0.0150995742636972	-0.439450322113974	0.737	0.847	1	Gm2a	NO	NS
CD4_Treg	0.0151619447430009	-0.312409747963289	0.605	0.737	1	Tmem123	NO	NS
CD4_Treg	0.015289922500759	-0.389205495776098	0.184	0.382	1	Abhd17a	NO	NS
CD4_Treg	0.0153550748659512	-0.473766576943412	0.632	0.764	1	Ctss	NO	NS
CD4_Treg	0.0154189588699795	-0.347573141672842	0.053	0.216	1	Ezh1	NO	NS
CD4_Treg	0.0154472663252314	0.367956063334455	0.684	0.488	1	Psmb6	NO	NS
CD4_Treg	0.0154723828303432	0.29377395547262	0.737	0.544	1	Utrn	NO	NS
CD4_Treg	0.0155021506019252	0.237758479602786	1	0.987	1	Rpl6	NO	NS
CD4_Treg	0.015579375425252	-0.307117128783817	0.789	0.855	1	Spcs2	NO	NS
CD4_Treg	0.0157205247838047	0.237957427118653	0.947	0.943	1	Eef1b2	NO	NS
CD4_Treg	0.015913454073569	0.251705573846419	0.237	0.111	1	Plk4	NO	NS
CD4_Treg	0.0159247596715343	0.290085768608636	0.684	0.505	1	Ndufb10	NO	NS
CD4_Treg	0.0159259373910774	-0.376668064358016	0.789	0.869	1	H2-Q4	NO	NS
CD4_Treg	0.0160934248303955	0.129790782365034	0.158	0.061	1	Hspbp1	NO	NS
CD4_Treg	0.0160936992588435	0.342057388386761	0.237	0.116	1	Ext1	NO	NS
CD4_Treg	0.0161900891519752	-0.309578093350411	0	0.133	1	Apoe	NO	NS
CD4_Treg	0.0161900894375783	-0.287204494426693	0	0.133	1	A630001G21Rik	NO	NS
CD4_Treg	0.0162827680960915	-0.493802401158204	0.026	0.17	1	Camk2n1	NO	NS
CD4_Treg	0.01637677934256	0.1934091376406	0.684	0.437	1	Cdc40	NO	NS
CD4_Treg	0.0164125142331271	-0.428467502285164	0.105	0.263	1	2610507B11Rik	NO	NS
CD4_Treg	0.0164959313126979	-0.343250508667698	0.553	0.675	1	Crlf2	NO	NS
CD4_Treg	0.0165498150467169	0.528373882922378	0.368	0.229	1	Emp1	NO	NS
CD4_Treg	0.0166377669513999	-0.354826439921432	0.053	0.213	1	Gigyf2	NO	NS
CD4_Treg	0.0166401017055984	0.260415273462971	0.921	0.823	1	Psmb1	NO	NS
CD4_Treg	0.0167560933673243	-0.445865595174682	0.342	0.534	1	G3bp1	NO	NS
CD4_Treg	0.0170932322046278	-0.771558866786433	0.395	0.55	1	Bst2	NO	NS
CD4_Treg	0.0171050097052244	-0.435308843407433	0.342	0.528	1	Ppp4r2	NO	NS
CD4_Treg	0.0172221855721562	-0.364725716123864	0.553	0.697	1	Cd4	NO	NS
CD4_Treg	0.0172555773928015	-0.415439548672084	0.316	0.517	1	Nucks1	NO	NS
CD4_Treg	0.0172563795713022	-0.345265812149368	0.395	0.606	1	H2afv	NO	NS
CD4_Treg	0.0173245608374738	-0.580693887348643	0.289	0.445	1	Socs1	NO	NS
CD4_Treg	0.0173394731793118	-0.535686227098273	0.658	0.823	1	Ccr2	NO	NS
CD4_Treg	0.0175267814124787	0.25717190832101	0.842	0.741	1	Eif4a1	NO	NS
CD4_Treg	0.0175944477295028	0.295686883486512	0.921	0.843	1	Ppp1ca	NO	NS
CD4_Treg	0.0175987564215688	0.296816339572013	0.105	0.034	1	Esm1	NO	NS
CD4_Treg	0.0176737135560687	0.161857700066366	0.289	0.143	1	Med16	NO	NS
CD4_Treg	0.0176742973035581	-0.381850106683533	0.105	0.268	1	Exosc3	NO	NS
CD4_Treg	0.0177157748418053	-0.548930775111918	0.237	0.423	1	Tiam1	NO	NS
CD4_Treg	0.0177460188458554	-0.261645783845971	0	0.13	1	Ptdss1	NO	NS
CD4_Treg	0.0177467292598271	-0.291569882786069	0.842	0.933	1	Elob	NO	NS
CD4_Treg	0.0177747834591903	0.234527068596167	0.447	0.262	1	Pik3cd	NO	NS
CD4_Treg	0.0177953840738669	0.118261077384798	0.158	0.061	1	Colgalt1	NO	NS
CD4_Treg	0.0178080674985917	0.297514593163684	0.263	0.134	1	Osbp	NO	NS
CD4_Treg	0.0178151666969655	-0.496799706485531	0.395	0.551	1	Huwe1	NO	NS
CD4_Treg	0.0178174221093419	-0.410135011651869	0.158	0.336	1	Ugp2	NO	NS
CD4_Treg	0.017873217191455	-0.344991111562932	0.421	0.69	1	M6pr	NO	NS
CD4_Treg	0.0179553983222282	0.404765262814112	0.553	0.377	1	Sirt2	NO	NS
CD4_Treg	0.0179633406208994	0.111217255421537	0.158	0.06	1	Mbtps2	NO	NS
CD4_Treg	0.0180706258300326	0.242772010423672	0.158	0.064	1	Fam118b	NO	NS
CD4_Treg	0.0181894008050074	-0.415950625012351	0.263	0.452	1	Ubtf	NO	NS
CD4_Treg	0.0184175554238855	-0.302230587380075	0.263	0.424	1	Raph1	NO	NS
CD4_Treg	0.018455940477317	0.132562232423396	0.211	0.093	1	Msh2	NO	NS
CD4_Treg	0.0186939321602346	-0.424477139300094	0.211	0.381	1	Pqlc3	NO	NS
CD4_Treg	0.018740059097282	-0.376184250616697	0.395	0.574	1	Bax	NO	NS
CD4_Treg	0.0188102707728747	-0.472764163161143	0.474	0.624	1	Foxo1	NO	NS
